2023-02-12 16:07:35,725 INFO    StreamThr :3528 [internal.py:wandb_internal():87] W&B internal server running at pid: 3528, started at: 2023-02-12 16:07:35.725473
2023-02-12 16:07:37,204 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\output.log
2023-02-12 16:07:37,205 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\wandb-summary.json
2023-02-12 16:07:37,205 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\requirements.txt
2023-02-12 16:07:37,205 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\wandb-metadata.json
2023-02-12 16:07:37,205 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\conda-environment.yaml
2023-02-12 16:07:37,711 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:07:37,711 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:07:37,733 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:38,209 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table\val_conf_mat_table_0_e9bf2abf8c9b4b9008c0.table.json
2023-02-12 16:07:38,210 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media
2023-02-12 16:07:38,210 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table
2023-02-12 16:07:38,562 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:07:38,690 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:38,693 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:38,904 INFO    wandb-upload_0:3528 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmph02yn16a
2023-02-12 16:07:39,217 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\output.log
2023-02-12 16:07:39,217 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table\val_conf_mat_table_1_0763520efff3d3168b02.table.json
2023-02-12 16:07:39,217 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table
2023-02-12 16:07:39,837 INFO    SenderThread:3528 [sender.py:send_request_log_artifact():1381] logged artifact run-90cxc9m4-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MTk2MjQ4', 'digest': 'd55b74700a80acd873a422e72d3ec9b8', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzQ5Mjk0', 'latestArtifact': None}, 'version': 'latest'}
2023-02-12 16:07:39,837 DEBUG   SenderThread:3528 [sender.py:send():336] send: files
2023-02-12 16:07:39,837 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_0_e9bf2abf8c9b4b9008c0.table.json with policy now
2023-02-12 16:07:39,838 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:39,838 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:39,839 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:39,839 DEBUG   SenderThread:3528 [sender.py:send():336] send: config
2023-02-12 16:07:39,839 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:07:40,221 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\wandb-summary.json
2023-02-12 16:07:40,305 INFO    wandb-upload_0:3528 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmpa73l0e4owandb\tuj7gusb-media/table/val_conf_mat_table_0_e9bf2abf8c9b4b9008c0.table.json
2023-02-12 16:07:41,102 INFO    wandb-upload_0:3528 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmpizt85jv9
2023-02-12 16:07:41,227 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\output.log
2023-02-12 16:07:41,644 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:07:41,662 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:41,667 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:41,937 INFO    SenderThread:3528 [sender.py:send_request_log_artifact():1381] logged artifact run-90cxc9m4-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MTk2Mjc5', 'digest': 'daa90cff934112b6b87912d37d3f911d', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzQ5Mjk0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY0MTk2MjQ4', 'versionIndex': 0}}, 'version': 'latest'}
2023-02-12 16:07:41,938 DEBUG   SenderThread:3528 [sender.py:send():336] send: files
2023-02-12 16:07:41,938 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: status_report
2023-02-12 16:07:41,938 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_1_0763520efff3d3168b02.table.json with policy now
2023-02-12 16:07:41,939 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:41,940 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:41,940 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:41,940 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:41,941 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:41,941 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:41,942 DEBUG   SenderThread:3528 [sender.py:send():336] send: config
2023-02-12 16:07:41,942 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:07:42,233 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\wandb-summary.json
2023-02-12 16:07:42,234 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table\val_conf_mat_table_3_7b7ff340427b694b6c91.table.json
2023-02-12 16:07:42,235 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table
2023-02-12 16:07:42,522 INFO    wandb-upload_0:3528 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmpa73l0e4owandb\0f13dmlf-media/table/val_conf_mat_table_1_0763520efff3d3168b02.table.json
2023-02-12 16:07:43,238 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\output.log
2023-02-12 16:07:43,630 INFO    wandb-upload_0:3528 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmpkxtmaykf
2023-02-12 16:07:44,076 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:07:44,098 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:44,103 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:44,243 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table\val_conf_mat_table_5_27033c8efb91d8ef1329.table.json
2023-02-12 16:07:44,244 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table
2023-02-12 16:07:44,528 INFO    SenderThread:3528 [sender.py:send_request_log_artifact():1381] logged artifact run-90cxc9m4-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MTk2MzE5', 'digest': '3aafa72c645de2261b3b8d2448e55f22', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzQ5Mjk0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY0MTk2Mjc5', 'versionIndex': 1}}, 'version': 'latest'}
2023-02-12 16:07:44,528 DEBUG   SenderThread:3528 [sender.py:send():336] send: files
2023-02-12 16:07:44,528 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_3_7b7ff340427b694b6c91.table.json with policy now
2023-02-12 16:07:44,530 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:44,530 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:44,530 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:44,531 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:44,532 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:44,532 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:44,532 DEBUG   SenderThread:3528 [sender.py:send():336] send: config
2023-02-12 16:07:44,532 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:07:44,999 INFO    wandb-upload_0:3528 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmpa73l0e4owandb\1voihrqo-media/table/val_conf_mat_table_3_7b7ff340427b694b6c91.table.json
2023-02-12 16:07:45,250 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\wandb-summary.json
2023-02-12 16:07:45,856 INFO    wandb-upload_0:3528 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmpe1y6b4ha
2023-02-12 16:07:46,424 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:07:46,446 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:46,451 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:46,745 INFO    SenderThread:3528 [sender.py:send_request_log_artifact():1381] logged artifact run-90cxc9m4-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MTk2MzUx', 'digest': '5c7e9f1f7762746b23d980ffecc1413d', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzQ5Mjk0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY0MTk2MzE5', 'versionIndex': 2}}, 'version': 'latest'}
2023-02-12 16:07:46,745 DEBUG   SenderThread:3528 [sender.py:send():336] send: files
2023-02-12 16:07:46,745 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_5_27033c8efb91d8ef1329.table.json with policy now
2023-02-12 16:07:46,746 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:46,746 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:46,747 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:46,747 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:46,747 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:46,748 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:46,748 DEBUG   SenderThread:3528 [sender.py:send():336] send: config
2023-02-12 16:07:46,748 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:07:47,262 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\output.log
2023-02-12 16:07:47,262 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\wandb-summary.json
2023-02-12 16:07:47,262 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table\val_conf_mat_table_7_509350633624843ef4dc.table.json
2023-02-12 16:07:47,263 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table
2023-02-12 16:07:47,349 INFO    wandb-upload_0:3528 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmpa73l0e4owandb\w9x13p0a-media/table/val_conf_mat_table_5_27033c8efb91d8ef1329.table.json
2023-02-12 16:07:48,362 INFO    wandb-upload_1:3528 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmpi0j18lxn
2023-02-12 16:07:48,902 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:07:48,922 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:48,927 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:49,274 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\output.log
2023-02-12 16:07:49,274 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_created():275] file/dir created: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table\val_conf_mat_table_9_48a87c9787115a45f72d.table.json
2023-02-12 16:07:49,275 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\media\table
2023-02-12 16:07:49,387 INFO    SenderThread:3528 [sender.py:send_request_log_artifact():1381] logged artifact run-90cxc9m4-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MTk2Mzkw', 'digest': '05854ab8bd5ef257ffdf5947a3962fd3', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzQ5Mjk0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY0MTk2MzUx', 'versionIndex': 3}}, 'version': 'latest'}
2023-02-12 16:07:49,388 DEBUG   SenderThread:3528 [sender.py:send():336] send: files
2023-02-12 16:07:49,388 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: status_report
2023-02-12 16:07:49,388 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_7_509350633624843ef4dc.table.json with policy now
2023-02-12 16:07:49,390 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:49,390 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:49,392 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:49,393 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:49,393 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:49,394 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:49,394 DEBUG   SenderThread:3528 [sender.py:send():336] send: config
2023-02-12 16:07:49,394 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: log_artifact
2023-02-12 16:07:49,870 INFO    wandb-upload_0:3528 [upload_job.py:push():138] Uploaded file C:\Users\GCM\AppData\Local\Temp\tmpa73l0e4owandb\6jnqakrh-media/table/val_conf_mat_table_7_509350633624843ef4dc.table.json
2023-02-12 16:07:50,281 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\wandb-summary.json
2023-02-12 16:07:50,911 INFO    wandb-upload_1:3528 [upload_job.py:push():96] Uploaded file C:\Users\GCM\AppData\Local\wandb\wandb\artifacts\staging\tmp9aoxm57_
2023-02-12 16:07:51,288 INFO    Thread-17 :3528 [dir_watcher.py:_on_file_modified():292] file/dir modified: E:\GIT_REPOS\LAB\Beetle_classifier\Train\wandb\run-20230212_160735-90cxc9m4\files\output.log
2023-02-12 16:07:51,536 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: keepalive
2023-02-12 16:07:51,762 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-12 16:07:51,783 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:51,787 DEBUG   HandlerThread:3528 [handler.py:handle_request():144] handle_request: partial_history
2023-02-12 16:07:51,860 INFO    SenderThread:3528 [sender.py:send_request_log_artifact():1381] logged artifact run-90cxc9m4-val_conf_mat_table - {'id': 'QXJ0aWZhY3Q6MzY0MTk2NDM3', 'digest': 'ba12bb25a7348ac1050613614e7bdd20', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyNzQ5Mjk0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzY0MTk2Mzkw', 'versionIndex': 4}}, 'version': 'latest'}
2023-02-12 16:07:51,860 DEBUG   SenderThread:3528 [sender.py:send():336] send: files
2023-02-12 16:07:51,860 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file media\table\val_conf_mat_table_9_48a87c9787115a45f72d.table.json with policy now
2023-02-12 16:07:51,861 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:51,862 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:51,863 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:51,863 DEBUG   SenderThread:3528 [sender.py:send():336] send: history
2023-02-12 16:07:51,864 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: summary_record
2023-02-12 16:07:51,864 INFO    SenderThread:3528 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-12 16:07:51,865 DEBUG   SenderThread:3528 [sender.py:send():336] send: config
2023-02-12 16:07:51,865 DEBUG   SenderThread:3528 [sender.py:send_request():363] send_request: log_artifact
